Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;NACE-4;NACE-4 Labels;Nace-2 Label;Chemical Vertical;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
1969 Chemicals;1969;2821 HS92;Iron oxides and hydroxides;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.571983302;0.1980172;991,409;6,967,342;37.12719387;1.988700091;0.00007603%;0.00083675%;118482707281;211059024;409363495;0.004697307;0.0170199;-0.002686781;-0.009735121;0.174397822;0.000930148;6.40517E-05;0.009341535
1969 Chemicals;1969;2825 HS92;Metal base oxides, n.e.c.;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-1.198464687;0.33370185;948,640;1,428,476;23.74853026;3.351390179;0.00007275%;0.00080066%;118482707281;211059024;409363495;0.004494667;0.0034895;-0.0053867;-0.004182049;0.106741732;0.001499879;0.000103284;0.015063382
1969 Chemicals;1969;2833 HS92;Sulfates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.238619144;3.9710839;11,478,210;3,635,603;44.24626723;39.88186336;0.00088026%;0.00968767%;118482707281;211059024;409363495;0.054383886;0.0088811;-0.012977036;-0.002119203;2.406283974;0.215962976;0.014871612;2.168930729
1969 Chemicals;1969;2836 HS92;Carbonates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.238619144;3.0103514;11,702,314;4,852,964;44.24626723;30.23316208;0.00089745%;0.00987681%;118482707281;211059024;409363495;0.055445694;0.0118549;-0.013230404;-0.002828806;2.453264981;0.166911022;0.011493803;1.676298645
1969 Chemicals;1969;2843 HS92;Compounds of precious metals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Inorganic Processing Inputs;-0.164264174;0.2247958;224,100;1,217,361;45.83413584;2.257639376;0.00001719%;0.00018914%;118482707281;211059024;409363495;0.001061788;0.0029738;-0.000174414;-0.000488487;0.048666149;0.000238686;1.64363E-05;0.002397135
1969 Chemicals;1969;2844 HS92;Uranium;28 HS92;Inorganic chemicals;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Nuclear and Radioactive Materials;0.171878156;;0;48,071;53.01253773;;0.00000000%;0.00000000%;118482707281;211059024;409363495;;0.0001174;;2.01834E-05;;;;
1969 Chemicals;1969;2853 HS92;Phosphides (excluding ferrophosphorus);28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0.00;0.00;0.00;Organic Petrochemical Intermediates;-0.238619144;1.3389541;4,113,941;394,044;44.24626723;13.44720631;0.00031550%;0.00347219%;118482707281;211059024;409363495;0.019491898;0.0009626;-0.00465114;-0.000229689;0.862443734;0.026098757;0.001797209;0.262111576
1969 Chemicals;1969;2901 HS92;Acyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;1.542063;3,477,009;1,200,185;57.04100544;15.48704268;0.00026665%;0.00293461%;118482707281;211059024;409363495;0.016474107;0.0029318;0.005939226;0.001056981;0.939699642;0.025404111;0.001749374;0.255135202
1969 Chemicals;1969;2902 HS92;Cyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;1.542063;3,477,009;1,200,185;57.04100544;15.48704268;0.00026665%;0.00293461%;118482707281;211059024;409363495;0.016474107;0.0029318;0.005939226;0.001056981;0.939699642;0.025404111;0.001749374;0.255135202
1969 Chemicals;1969;2903 HS92;Halogenated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;1.542063;3,477,009;1,200,185;57.04100544;15.48704268;0.00026665%;0.00293461%;118482707281;211059024;409363495;0.016474107;0.0029318;0.005939226;0.001056981;0.939699642;0.025404111;0.001749374;0.255135202
1969 Chemicals;1969;2904 HS92;Sulfonated, nitrated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;1.542063;3,477,009;1,200,185;57.04100544;15.48704268;0.00026665%;0.00293461%;118482707281;211059024;409363495;0.016474107;0.0029318;0.005939226;0.001056981;0.939699642;0.025404111;0.001749374;0.255135202
1969 Chemicals;1969;2905 HS92;Acyclic alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;4.3559732;9,022,121;3,190,367;57.04100544;43.74733255;0.00069190%;0.00761472%;118482707281;211059024;409363495;0.04274691;0.0077935;0.015411066;0.002809697;2.438326698;0.186204392;0.012822381;1.870063266
1969 Chemicals;1969;2906 HS92;Cyclic alcohols;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;4.3559732;9,022,121;3,190,367;57.04100544;43.74733255;0.00069190%;0.00761472%;118482707281;211059024;409363495;0.04274691;0.0077935;0.015411066;0.002809697;2.438326698;0.186204392;0.012822381;1.870063266
1969 Chemicals;1969;2907 HS92;Phenols, phenol-alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;4.3559732;9,022,121;3,190,367;57.04100544;43.74733255;0.00069190%;0.00761472%;118482707281;211059024;409363495;0.04274691;0.0077935;0.015411066;0.002809697;2.438326698;0.186204392;0.012822381;1.870063266
1969 Chemicals;1969;2909 HS92;Ethers;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;1.006532922;0.0498562;69,377;1,531,098;70.83679494;0.500709178;0.00000532%;0.00005855%;118482707281;211059024;409363495;0.000328709;0.0037402;0.000330856;0.003764626;0.023284692;1.63882E-05;1.12852E-06;0.000164588
1969 Chemicals;1969;2912 HS92;Aldehydes;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.360518823;2.448325;4,674,089;1,123,431;57.04100544;24.58869305;0.00035845%;0.00394495%;118482707281;211059024;409363495;0.022145886;0.0027443;0.007984009;0.000989385;1.263223581;0.054220325;0.003733712;0.544538383
1969 Chemicals;1969;2915 HS92;Saturated acyclic monocarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.62372875;0.58630943;1,353,457;4,158,816;62.66191797;5.888345137;0.00010380%;0.00114232%;118482707281;211059024;409363495;0.006412694;0.0101592;0.003999782;0.006336601;0.401831724;0.003759823;0.000258908;0.037760157
1969 Chemicals;1969;2917 HS92;Polycarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.62372875;0.58630943;1,353,457;4,158,816;62.66191797;5.888345137;0.00010380%;0.00114232%;118482707281;211059024;409363495;0.006412694;0.0101592;0.003999782;0.006336601;0.401831724;0.003759823;0.000258908;0.037760157
1969 Chemicals;1969;2918 HS92;Carboxylic acids with additional oxygen function;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.62372875;0.58630943;1,353,457;4,158,816;62.66191797;5.888345137;0.00010380%;0.00114232%;118482707281;211059024;409363495;0.006412694;0.0101592;0.003999782;0.006336601;0.401831724;0.003759823;0.000258908;0.037760157
1969 Chemicals;1969;2920 HS92;Esters of other inorganic acids of nonmetals;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.960540266;0.027004441;23,427;792,787;69.85461049;0.271207422;0.00000180%;0.00001977%;118482707281;211059024;409363495;0.000110997;0.0019366;0.000106617;0.001860214;0.007753679;2.99742E-06;2.06408E-07;3.01033E-05
1969 Chemicals;1969;2921 HS92;Amine-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.560327791;0.6397433;1,388,975;1,675,181;61.30797494;6.424985097;0.00010652%;0.00117230%;118482707281;211059024;409363495;0.006580979;0.0040922;0.003687505;0.002292951;0.403466494;0.004210137;0.000289918;0.042282692
1969 Chemicals;1969;2922 HS92;Oxygen-function amino-compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.560327791;0.6397433;1,388,975;1,675,181;61.30797494;6.424985097;0.00010652%;0.00117230%;118482707281;211059024;409363495;0.006580979;0.0040922;0.003687505;0.002292951;0.403466494;0.004210137;0.000289918;0.042282692
1969 Chemicals;1969;2924 HS92;Carboxyamide-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Organic Petrochemical Intermediates;0.560327791;0.6397433;1,388,975;1,675,181;61.30797494;6.424985097;0.00010652%;0.00117230%;118482707281;211059024;409363495;0.006580979;0.0040922;0.003687505;0.002292951;0.403466494;0.004210137;0.000289918;0.042282692
1969 Chemicals;1969;2929 HS92;Isocyanates;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.560327791;0.6397433;1,388,975;1,675,181;61.30797494;6.424985097;0.00010652%;0.00117230%;118482707281;211059024;409363495;0.006580979;0.0040922;0.003687505;0.002292951;0.403466494;0.004210137;0.000289918;0.042282692
1969 Chemicals;1969;2930 HS92;Organo-sulfur compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.15628104;0.28887546;703,367;2,213,708;52.67945749;2.901195722;0.00005394%;0.00059365%;118482707281;211059024;409363495;0.003332561;0.0054077;0.000520816;0.000845118;0.175557488;0.000962695;6.6293E-05;0.009668411
1969 Chemicals;1969;2931 HS92;Other organo-inorganic compounds;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.15628104;0.28887546;703,367;2,213,708;52.67945749;2.901195722;0.00005394%;0.00059365%;118482707281;211059024;409363495;0.003332561;0.0054077;0.000520816;0.000845118;0.175557488;0.000962695;6.6293E-05;0.009668411
1969 Chemicals;1969;2934 HS92;Nucleic acids and their salts;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.15628104;0.28887546;703,367;2,213,708;52.67945749;2.901195722;0.00005394%;0.00059365%;118482707281;211059024;409363495;0.003332561;0.0054077;0.000520816;0.000845118;0.175557488;0.000962695;6.6293E-05;0.009668411
1969 Chemicals;1969;2935 HS92;Sulfonamides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;20.11;Manufacture of industrial gases;Manufacture of chemicals and chemical products;Bio-Organic Intermediates;0.15628104;0.28887546;703,367;2,213,708;52.67945749;2.901195722;0.00005394%;0.00059365%;118482707281;211059024;409363495;0.003332561;0.0054077;0.000520816;0.000845118;0.175557488;0.000962695;6.6293E-05;0.009668411
1969 Chemicals;1969;2936 HS92;Vitamins;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;0.28539538;0.01361726;30,018;4,328,147;55.43672589;0.13675906;0.00000230%;0.00002534%;118482707281;211059024;409363495;0.000142226;0.0105729;4.05905E-05;0.003017448;0.007884523;1.93672E-06;1.33366E-07;1.94506E-05
1969 Chemicals;1969;2937 HS92;Hormones;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;-0.009193859;;0;530,211;49.14570044;;0.00000000%;0.00000000%;118482707281;211059024;409363495;;0.0012952;;-1.1908E-05;;;;
1969 Chemicals;1969;2938 HS92;Glycosides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;-0.103967889;0.029463481;85,213;2,122,121;47.12177779;0.295903726;0.00000653%;0.00007192%;118482707281;211059024;409363495;0.00040374;0.0051840;-4.1976E-05;-0.000538965;0.019024953;1.18956E-05;8.19152E-07;0.000119468
1969 Chemicals;1969;2939 HS92;Vegetable alkaloids;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Bio-pharma;-0.655461682;0.09209231;133,528;1,031,621;35.3444926;0.924889279;0.00001024%;0.00011270%;118482707281;211059024;409363495;0.000632657;0.0025201;-0.000414683;-0.001651803;0.022360946;5.82629E-05;4.01209E-06;0.000585138
1969 Chemicals;1969;2941 HS92;Antibiotics;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;0.267872104;0.14590898;550,365;1,345,105;55.06251203;1.465373724;0.00004221%;0.00046451%;118482707281;211059024;409363495;0.002607635;0.0032858;0.000698513;0.000880186;0.14358296;0.000380477;2.62004E-05;0.003821161
1969 Chemicals;1969;3004 HS92;Medicaments, packaged;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;0.031766462;0.2951998;5,186,622;13,171,606;50.02041814;2.964711495;0.00039776%;0.00437754%;118482707281;211059024;409363495;0.024574273;0.0321758;0.000780638;0.001022112;1.229215393;0.00725432;0.000499546;0.072855629
1969 Chemicals;1969;3006 HS92;Pharmaceutical goods;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;21.10;Manufacture of basic pharmaceutical products;Manufacture of basic pharmaceutical products and pharmaceutical preparations;Pharmaceuticals;0.366052298;;0;332,943;57.15917415;;0.00000000%;0.00000000%;118482707281;211059024;409363495;;0.0008133;;0.000297717;;;;
1969 Chemicals;1969;3101 HS92;Animal or vegetable fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;1.41;Raising of dairy cattle;Crop and animal production, hunting and related service activities;Agriculture and Fertilizers;-1.072709972;;0;0;26.43405304;;0.00000000%;0.00000000%;118482707281;211059024;409363495;;0.0000000;;;;;;
